business_id,date,review_id,stars,text,type,user_id,cool,useful,funny
-9pVS__IliMA2aNEYzrQrg,2011-10-04,xKAsktcvPTRe14pEeNwptA,3,"I discovered this place on my way to a comedy show! It was a Saturday night with an ASU game on and was not packed so we stopped in to get a drink and a bite to eat. First impression was nice! Everything looked clean and open, which i didn't expect from the outside appearance. 
The service was kinda slow. I have worked in the restaurant/bar industry for 10+ years and I understand how things can go wrong that the customers don't see so i am not going to be hard on these guys. (By the way, the girls are all dressed pretty skimpy and the guys are just short of guidos, so if you have small kids this may not be the place to bring em) So the drink service was slow and throughout we never were really sure who our server was. One girl took our drink order, another brought them, someone else took our food order, someone else brought our food, and someone else came over to see if all was ok... There had to be 15 employees and maybe 25 customers, not to mention the kitchen staff. 
So the service was slow and not sure why because we were constantly seeing the staff goofing around with one another and as mentioned before it was not busy. BUT the associates were very nice the entire time so it was not bad service my any means, just slow and a little unattentive. 
It seemed to turn into a club style late at night, which could explain the extensive staff. 
There is a wheel that you can spin with different actions on it, such as, ""kiss a random' '50% off bill"" ""go plastic"" (which apparently gives you a chance to win plastic surgery). I would suggest NOT attempting this if you are not single. 
Overall, the food was GREAT!!!! The place was clean (bathrooms could use attention). The service could use some tweeking. But we were happy with it!",review,33T-R7e8y7st0PA2HRyHnw,0,0,1
vSEFzop2GDXsIWTLxIGMiw,2012-02-21,qfHkekpzM6EVI1mA_yZ1ug,4,"I was hella skeptical that a Phoenix fast food Mexican joint could top a Mission taqueria.  Rivas pleasantly surprised me.  I chose the two burritos with chicken meal that came with rice and beans.  Standard, but fulfilling rice and refried beans.  The burrito was a breath of fresh grilled veggies.  A warm tortilla filled with chicken, peppers and onions.  So simple and yet so mouth watering.  Best part was that the burrito was so big that I got to save the second one for my flight back to SF.  Oh, and this whole package was under $7.",review,-OMlS6yWkYjVldNhC31wYg,1,1,0
8x9Mzb7gX6SEHQIlSDpU8w,2011-10-16,hs_EgRhQiwR-lXrhb36-jw,3,"Beautiful Casino. I'm into architect. Yet, if you are a slot machine gambler for the fun of it or not. This may not be a place I would dump my hard earnings into even if it where just for fun. I was out her with my Uncle and although I didn't play. He was having a good time playing 2.5 hours straight. Yet, as I followed in from one slot to another after spending a lot of his money down the drain. I noticed that not only did he not get any winnings, but no one around was winning either during the entire time he played. Really?!?! Not only was he in the hole, but many others. Very ODD that I noticed this. Also, no one was working the floor asking anyone if they'd like a drink. Perhaps, I may be used to how Vegas does it?

I'm curious for other feedback from other attendees at this place. Have you had any winnings? 

We initially came out her for the Vietnamese Concert and Show. I would provide a rating for that, yet it's not a regular performance at this Casino. So I will refrain.",review,8-InERGLhHGjX3DZPFXMqg,0,0,0
TehSM5JrMRikSnjnnfulbw,2010-04-10,46eplIuUE5l1GYi9dLZ-eQ,4,"I enjoyed a pleasant lunch here with my carefree grandparents-in-law who recommended Tonto as a delicious place. When we first entered the I thought it might be full of retirees and rich Arizonians but I was pleasantly surprised to find a crowd of all sorts enjoying lunch on the outdoor patio overlooking a pretty view of the golf course and elegant Saguaros. Elegantly Casual American describes Tonto. 

Indeed it's pricey, but the food is fresh, creatively presented and delicious. (Extra pluses for using locally-sourced ingredients) 
I enjoyed the Mexican white shrimp tacos. The petite shrimp comes drenched in a sassy ancho chili green pepper sauce, complemented by a cool and zesty cabbage-carrot-cilanto slaw, avocado cream sauce and chewy homemade white corn tortillas. The fun is getting to assemble your own tacos. I ate nearly every bite and was stuffed for most of the day. 

My companions enjoyed the Reuben sandwich (layered corned beef on crispy rye, served with skinny fries that don't need ketchup) and the Halibut served on potato cake with spinach and carrot salad. Grandma-in-law said the halibut was tender and flavorful. I can imagine a bunch of friends or foodies mingling and laughing, sipping wine in relaxed delight as you drink in the beautiful view. 

Worth a visit, whether you're a local foodie or traveler.",review,r2D6DUDgN2CCDVtqranHTg,0,1,0
PoRYjYUSjmeWM1WLsx_45w,2012-01-11,HHASTCkx31YiMeYb8-YMIw,5,"BEAUTIFUL! Phoenix doesn't get much more amazing then when you're looking down at her from Dobbins Lookout.

A few tips:
1. Get there before 6pm. The park closes the entry but if you're in, you can stay as long as you want. 
2. Be ready for a drive up a mountain -- scary cliffs and tight corners. Make sure you go slow, watch for hikers and cyclists, and overall be cautious.
3. If you're heading to the summit for the views (Dobbins Lookout) bring a jacket or blanket. It's cold and windy when the sun goes down, even in the summer.

There are bathrooms but no water fountains at the Lookout.",review,nSLrExcVVphiNzvSf5H7vA,1,3,1
Lo0dRIDKXc5mlE-coVZrtQ,2012-01-27,j39bSuhgxfAwU1CK2o3sWw,4,"Chloe's Corner, opened last week in the CityScape, Downtown.

The interior is modern, spacious and very comfortable. The design is not only admirable, but also very broad. Inside the restaurant there are various types of seating. Tables, counters even plush chairs to chill and kick it with a glass of beer or wine among friends. There is an outside patio too.

The first thing you notice during breakfast is a fifty cent cup of coffee. This is a bold brew in a paper cup and plastic top. Excellent coffee. For my morning meal I order Chloe's favorite, a six dollar 2 scrambled eggs, 2 slices of bacon, toast, wedge of fruit, plate. The swirled marbled rye bread crafted at John Anthoney's Italian Bread Company was perfect. Potatoes sauteed with fresh chili peppers were tip top. Bacon was thick and so good.

This is one of the areas newest restaurants, and even has a few groceries. Fresh ready to go pre-made lunches, fruit, wine, beer and soft drinks. I would love to recommend at least one bottle water that would come in a paper carton instead of plastic. I took home a bottle of Le Village, Sparkling French Limonade, tasty.

Also a big thanks to Malalay, a super svelte, very friendly gal that not only poured the coffee and brought the food, but laughed with me too. And ^5's to my cook.

Total bill today was $10.33. I will visit again. Happy Hour next time, to check out the beer garden.",review,gN03qFYysM5DbgjuV6N0QQ,2,3,0
QAWdgDgWaFJYzJ2pGDjmdw,2010-01-31,iU8dIknYlPPOnYvCiZEM8Q,3,"The parking situation is ridiculous, seriously. If you can, walk/bike/bus. It's not worth the energy/effort otherwise.

Another downside? If you don't make 6 figures, dont' plan on buying anything here. Seriously. Nothing lends itself to everyday people. Except for m                   aybe Borders (outside of food options).

My most recent venture there was on a Fri afternoon and it was PACKED and we literally could not eat anywhere without a decent wait and we were starving... so we were stuck.

The bonus is the MoJo, Borders & Paradise there. But nothing else lends itself to my medicore income.",review,T5mD6ggC7fh48QgXR0LevA,0,1,0
V1nEpIRmEa1768oj_tuxeQ,2012-02-19,mym0Q4PzTZ2-2eyfKgUxRg,5,Took Travis here for one of our first dates and just LOVE Cibo.  It's situated in a home from 1913 and has colored lights wrapped all around the trees.  You can either sit inside or on the gorgeous patio.  Brick oven pizza and cheese plates offered here and it's definitely a place for a cool date.,review,n6LeAoIuDR3NfIBEsmL_zg,2,1,0
vA8T8QXh78iSXhxShLNgQA,2010-05-17,F7_kvr01KHD9l2hckfXbnA,2,"On the verge of just giving one star I, I figured on 2 only because I enjoyed the cool open interior of the main restaurant. As far as the food. That is one star. 
While having just stopped in at the Ranch Market to pick up a few groceries, I was going to eat at the Market itself but decided to maybe try a place I had never tried near by instead. As I took my groceries to the car, I decided that since I had not yet tried ""Tradiciones"" I would give them a try. 
I enjoy the food at the Ranch Market-- tasty and authentic.  Since they are connected I THOUGHT the food would be the same. Boy was I wrong!  I don't know who they have cooking here, but with all the great stuff they have next door it should be A LOT better. 
The salsa should have been the first clue...it was just ok.  Again, knowing what they make in house next door, made this salsa pretty sad.  Wanting an Agua Fresca to drink and again knowing next door had like 7+ varieties, I was disappointed they only had horchata and pina here. I got the pina, which was probably the best part of this meal. 
I was really craving some tacos, and noticed they only really offered them under the appetizer menu as street tacos. Also wanting to have a sopito, I thought WTH I will get the sampler platter and add a taco. 

The platter came with 2 mini chimis, 2 mini taquitos, 2 mini cheese enchiladas and a soptio each of chicken and beef. All looked good when it came out. I enjoyed the taco first...the last thing I was to enjoy on this culinary outing. Then, digging into the chicken enchiladas, the sauce was a ""mole"". This was not a good mole...way too sweet, someones idea of a mole. Yes, just because a mole has chocolate doesn't mean it's a chocolate sauce.  And the chicken, stringy bland kinda tough. Everything followed suit, bland not very authentic, someones idea of mexican food. It all reminded me of something I would get if in the Mid-west somewhere and wanted Mexican food...not Arizona! 

The only saving grace to this meal was that it was happy hour on a Saturday and the platter was 1/2 off and the taco was a buck so I left paying only $9 instead of $15. 

While I will continue to eat at the Market....I will pass on TRADICIONES...*blegh*.",review,usQTOj7LQ9v0Fl98gRa3Iw,2,2,2
nts2OALwvyvfNh9focRZ3w,2010-10-22,xUPi1IU3JlCnbuZgMqSj-g,1,"The reviews were so good that my friend and I had to check it out. We were very disappointed this morning while trying to eat breakfast and swatting tons of flies!!! They were everywhere, on us, our food, the other customers - and this was inside.  The egg sandwiches were served on hamburger buns shaped like rolls - I could have went next door to get one just like it at McDonalds.  Not surprised people from Ahwatukee like this place, it looks nice but the food is so-so.",review,0ZFxSVbJhiN06OJSXsWVxg,0,0,0
WrMPN5glZGrbI3rvVtxJFw,2008-03-16,3WHYWpKEp9UkPtX7agHV-Q,5,"I don't think my husband will let me rate it anything less than 5 stars... 

Parking for us was okay since we did not park in the lot, we parked at neighboring house for 5 bucks.  Grabbed some towels from the hotel and staked out our claim on the lawn... People were very friendly.  My hubby met some folks from Dixon, IL the day before and they came by to say Hi... and of course, watching the Cubbies - can't beat that!!!",review,i3P_fJi5tjzMOEutUwl_uw,3,3,0
djYFLq4Bkqpkd14-0IJfug,2012-03-29,Nx7nZauAL79zkL7Ka55DEw,5,"We were shopping at the Bass Pro Shop in Tempe and decided to go for ice cream to kill some time before dropping my parents off at the airport. I pulled out my iPad and 'yelped' ice cream. It brought up 4 options in the area and we chose Dairy Queen which was a few blocks away.

As luck would have it there was no left turn onto Dobson and we ended up going East on the 202 the opposite direction of the Dairy Queen.  So I searched again and we came up with Yogurtland.  It wasn't luck after all but some ice cream higher power at work to bring us to our frozen yogurt oasis in Yogurtland.  Not only were the ingredients fresh and delicious but the price was reasonable as well. 5 of us each had a scrumptious & generously portioned sundae and our total bill was less than $20!

We all enjoyed our selections.  One topping surprise was the Fruit Pebbles cereal my daughter put on her sundae.  The fruity crunch they added was delish!  

Yogurtland was a home run!  Thanks For the Yelp!",review,uL8JCYexqWNs2Ewg4Cimiw,1,0,0
